SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
2024,Y,24FTJULYYR,2024-07-09,1,1,210,210,No Horse,No Horse,,,2023-02-07,2023,1,B,F,,Y,,,KY,MITOLE,MITOLE,OUR WHISKEY GIRLS,OUR WHISKEY GIRLS,FORESTRY,FORESTRY,,,,0,,,1901-01-01,LEGACY BLOODSTOCK AGENT VII,,,,NOT SOLD,,,,10000,,,,,T,0.0,,OUR WHISKEY GIRLS,MITOLE,FORESTRY,
2024,Y,24FTJULYYR,2024-07-09,1,1,211,211,No Horse,No Horse,,,2023-02-09,2023,1,CH,C,,Y,,,ON,GOOD MAGIC,GOOD MAGIC,PACIFIC DANCER,PACIFIC DANCER,STORMY ATLANTIC,STORMY ATLANTIC,,,,0,,,1901-01-01,CARA BLOODSTOCK AGENT FOR SAINTSBURY FARM INC. (JAY & CHRISTINE HAYDEN),,,,NOT SOLD,,,,165000,,,,,T,0.0,,PACIFIC DANCER,GOOD MAGIC,STORMY ATLANTIC,
2024,Y,24FTJULYYR,2024-07-09,1,1,212,212,No Horse,No Horse,,,2023-02-28,2023,1,CH,F,,Y,,,KY,MUNNINGS,MUNNINGS,PALMILLA MOON,PALMILLA MOON,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,VINERY SALES AGENT FOR SPENDTHRIFT FARM LLC,,,,NOT SOLD,,,,95000,,,,,T,0.0,,PALMILLA MOON,MUNNINGS,MALIBU MOON,
2024,Y,24FTJULYYR,2024-07-09,1,1,213,213,No Horse,No Horse,,,2023-02-13,2023,1,B,C,,Y,,,FL,WAR OF WILL,WAR OF WILL,PARKOUR,PARKOUR,CARPE DIEM,CARPE DIEM,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT I,,,,OUT,,,,0,,,,,T,0.0,,PARKOUR,WAR OF WILL,CARPE DIEM,
2024,Y,24FTJULYYR,2024-07-09,1,1,215,215,No Horse,No Horse,,,2023-03-22,2023,1,B,F,,Y,,,KY,MCKINZIE,MCKINZIE,PAULOWNIA,PAULOWNIA,QUIET AMERICAN,QUIET AMERICAN,,,,0,,,1901-01-01,GAINESWAY AGENT XII,,,,OUT,,,,0,,,,,T,0.0,,PAULOWNIA,MCKINZIE,QUIET AMERICAN,
2024,Y,24FTJULYYR,2024-07-09,1,1,216,216,No Horse,No Horse,,,2023-01-17,2023,1,CH,C,,Y,,,KY,CONSTITUTION,CONSTITUTION,PEACEFUL,PEACEFUL,DECLARATION OF WAR,DECLARATION OF WAR,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT LXIV,,,,TILTED SHAMROCK AND AVALON MAINLINE,,,,160000,,,,,T,0.0,,PEACEFUL,CONSTITUTION,DECLARATION OF WAR,
2024,Y,24FTJULYYR,2024-07-09,1,1,217,217,No Horse,No Horse,,,2023-03-26,2023,1,B,F,,Y,,,KY,HIGHER POWER,HIGHER POWER,PERFECT BOURBON,PERFECT BOURBON,MAJESTICPERFECTION,MAJESTICPERFECTION,,,,0,,,1901-01-01,MOONESTONE SALES AGENT,,,,TOM MCCROCKLIN,,,,20000,,,,,T,0.0,,PERFECT BOURBON,HIGHER POWER,MAJESTICPERFECTION,
2024,Y,24FTJULYYR,2024-07-09,1,1,218,218,No Horse,No Horse,,,2023-03-17,2023,1,DKB,C,,Y,,,KY,AMERICAN PHAROAH,AMERICAN PHAROAH,PICARDIA,PICARDIA,STORMY ATLANTIC,STORMY ATLANTIC,,,,0,,,1901-01-01,FUNNY FARM KY LLC,,,,KENNETH MCPEEK AGENT,,,,200000,,,,,T,0.0,,PICARDIA,AMERICAN PHAROAH,STORMY ATLANTIC,
2024,Y,24FTJULYYR,2024-07-09,1,1,219,219,No Horse,No Horse,,,2023-03-16,2023,1,GRR,C,,Y,,,KY,LIAM'S MAP,LIAM'S MAP,PLUM SEXY,PLUM SEXY,MUNNINGS,MUNNINGS,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,OUT,,,,0,,,,,T,0.0,,PLUM SEXY,LIAM'S MAP,MUNNINGS,
2024,Y,24FTJULYYR,2024-07-09,1,1,220,220,No Horse,No Horse,,,2023-04-25,2023,1,B,F,,Y,,,KY,THOUSAND WORDS,THOUSAND WORDS,POETRY,POETRY,MORE THAN READY,MORE THAN READY,,,,0,,,1901-01-01,VINERY SALES AGENT XXXIII,,,,NOT SOLD,,,,10000,,,,,T,0.0,,POETRY,THOUSAND WORDS,MORE THAN READY,
