SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
2024,M,24FTKNOV,2024-11-04,1,1,165,165,OFF THE LAM,OFF THE LAM,,,2021-04-18,2021,3,CH,F,,RB,,,KY,CURLIN,CURLIN,SARASOTA (ARG),SARASOTA (ARG),LUHUK,LUHUK,,,,0,,BLUEWATER SALES LLC,1901-01-01,BLUEWATER SALES LLC AGENT V,,,,DOI FARM/NORTH HILLS,,,,200000,,https://vimeo.com/manage/videos/1025866431,,,T,0.0,,SARASOTA (ARG),CURLIN,LUHUK,
2024,M,24FTKNOV,2024-11-04,1,1,166,166,ON ALERT,ON ALERT,,,2019-02-13,2019,5,DKB,M,,B,,,KY,MEDAGLIA D'ORO,MEDAGLIA D'ORO,DARLING'S DARLING,DARLING'S DARLING,BERNARDINI,BERNARDINI,,,,0,,LANE'S END FARM,1901-01-01,LANE'S END AGENT,,,,NARVICK INT'L/GRAND STUD,,,,850000,,,,,T,0.0,,DARLING'S DARLING,MEDAGLIA D'ORO,BERNARDINI,
2024,M,24FTKNOV,2024-11-04,1,1,167,167,ONE MORE KELLY,ONE MORE KELLY,,,2019-06-05,2019,5,B,M,,B,,,PA,NOT THIS TIME,NOT THIS TIME,KELLY MAC,KELLY MAC,THUNDER GULCH,THUNDER GULCH,,,,0,,LEGACY BLOODSTOCK,1901-01-01,LEGACY BLOODSTOCK AGENT FOR JEFF RAMEY (STONE COLUMNS STABLES),,,,GREY STABLE,,,,250000,,https://vimeo.com/1023613425,,,T,0.0,,KELLY MAC,NOT THIS TIME,THUNDER GULCH,
2024,M,24FTKNOV,2024-11-04,1,1,168,168,OPUS FORTY TWO,OPUS FORTY TWO,,,2020-02-14,2020,4,DKB,F,,RB,,,KY,MENDELSSOHN,MENDELSSOHN,LAQUESTA,LAQUESTA,LEMON DROP KID,LEMON DROP KID,,,,0,,GAINESWAY,1901-01-01,GAINESWAY AGENT VI,,,,OUT,,,,0,,,,,T,0.0,,LAQUESTA,MENDELSSOHN,LEMON DROP KID,
2024,M,24FTKNOV,2024-11-04,1,1,169,169,PALACE AVENGER,PALACE AVENGER,,,2017-02-24,2017,7,CH,M,,B,,,KY,PALACE,PALACE,AVENGING TOMISUE,AVENGING TOMISUE,BELONG TO ME,BELONG TO ME,,,,0,,TAYLOR MADE SALES AGENCY,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XIX,,,,BLANE SERVIS AGENT,,,,30000,,https://youtu.be/8tXmt33gomc,,,T,0.0,,AVENGING TOMISUE,PALACE,BELONG TO ME,
2024,M,24FTKNOV,2024-11-04,1,1,170,170,PARIS STYLE (FR),PARIS STYLE (FR),,,2020-04-21,2020,4,GRR,F,,RB,,,FR,SHOWCASING (GB),SHOWCASING (GB),MESEIKA,MESEIKA,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,GAINESWAY,1901-01-01,GAINESWAY AGENT FOR PART OF THE WALKING L DISPERSAL,,,,OUT,,,,0,,,,,T,0.0,,MESEIKA,SHOWCASING (GB),MEDAGLIA D'ORO,
2024,M,24FTKNOV,2024-11-04,1,1,171,171,PIN UP (IRE),PIN UP (IRE),,,2012-04-10,2012,12,B,M,,B,,,IRE,LOOKIN AT LUCKY,LOOKIN AT LUCKY,ALL MY LOVING (IRE),ALL MY LOVING (IRE),SADLER'S WELLS,SADLER'S WELLS,,,,0,,GAINESWAY,1901-01-01,GAINESWAY AGENT VIII,,,,NOT SOLD,,,,1150000,,https://vimeo.com/1024353406?share=copy,,,T,0.0,,ALL MY LOVING (IRE),LOOKIN AT LUCKY,SADLER'S WELLS,
2024,M,24FTKNOV,2024-11-04,1,1,172,172,PIPIT,PIPIT,,,2021-03-23,2021,3,B,F,,B,,,KY,QUALITY ROAD,QUALITY ROAD,BROWSE,BROWSE,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,CARL MCENTEE,1901-01-01,BALLYSAX BLOODSTOCK AGENT IV,,,,NOT SOLD,,,,575000,,https://vimeo.com/1023684440,,,T,0.0,,BROWSE,QUALITY ROAD,MEDAGLIA D'ORO,
2024,M,24FTKNOV,2024-11-04,1,1,173,173,POWER SQUEEZE,POWER SQUEEZE,,,2021-04-19,2021,3,CH,F,,RB,,,KY,UNION RAGS,UNION RAGS,CALLMETHESQUEEZE,CALLMETHESQUEEZE,AWESOME AGAIN,AWESOME AGAIN,,,,0,,ST GEORGE SALES LLC AGENT,1901-01-01,ST GEORGE SALES AGENT I,,,,OUT,,,,0,,,,,T,0.0,,CALLMETHESQUEEZE,UNION RAGS,AWESOME AGAIN,
2024,M,24FTKNOV,2024-11-04,1,1,174,174,PRETTIEST,PRETTIEST,,,2019-02-01,2019,5,CH,M,,B,,,KY,DUBAWI (IRE),DUBAWI (IRE),ALICE SPRINGS (IRE),ALICE SPRINGS (IRE),GALILEO (IRE),GALILEO (IRE),,,,0,,EATON SALES,1901-01-01,EATON SALES AGENT,,,,NOT SOLD,,,,575000,,https://vimeo.com/1023684468,,,T,0.0,,ALICE SPRINGS (IRE),DUBAWI (IRE),GALILEO (IRE),
